date,time,windspeed,activepower,pressure
2011-08-04,0:30:21,4.634,233.427,1004.3
2011-08-04,0:30:22,4.488,235.019,1004.3
2011-08-04,0:30:23,4.315,232.596,1004.3
2011-08-04,0:30:24,4.172,234.532,1004.3
2011-08-04,0:30:25,4.044,229.87,1004.3
2011-08-04,0:30:26,4.071,234.375,1004.3
2011-08-04,0:30:27,4.221,234.402,1004.3
2011-08-04,0:30:28,4.477,236.46,1004.3
2011-08-04,0:30:29,4.783,235.641,1004.3
2011-08-04,0:30:30,4.987,240.737,1004.3
2011-08-04,0:30:31,5.151,236.486,1004.3
2011-08-04,0:30:32,5.265,241.425,1004.3
2011-08-04,0:30:33,5.365,239.707,1004.3
2011-08-04,0:30:34,5.511,239.996,1004.3
2011-08-04,0:30:35,5.593,238.205,1004.3
2011-08-04,0:30:36,5.616,241.333,1004.3
2011-08-04,0:30:37,5.456,237.196,1004.3
2011-08-04,0:30:38,5.334,236.385,1004.3
2011-08-04,0:30:39,5.227,233.175,1004.3
2011-08-04,0:30:40,5.284,229.239,1004.3
2011-08-04,0:30:41,5.368,221.504,1004.3
2011-08-04,0:30:42,5.282,222.812,1004.3
2011-08-04,0:30:43,5.051,218.288,1004.3
2011-08-04,0:30:44,4.807,218.068,1004.3
2011-08-04,0:30:45,4.582,214.637,1004.3
2011-08-04,0:30:46,4.507,212.887,1004.3
2011-08-04,0:30:47,4.409,208.088,1004.3
2011-08-04,0:30:48,4.262,208.099,1004.3
2011-08-04,0:30:49,4.077,206.245,1004.3
2011-08-04,0:30:50,3.888,205.507,1004.3
2011-08-04,0:30:51,3.69,205.618,1004.3
2011-08-04,0:30:52,3.523,204.571,1004.3
2011-08-04,0:30:53,3.386,204.307,1004.3
2011-08-04,0:30:54,3.461,202.852,1004.3
2011-08-04,0:30:55,3.572,196.242,1004.3
2011-08-04,0:30:56,3.825,200.842,1004.3
2011-08-04,0:30:57,4.07,197.474,1004.3
2011-08-04,0:30:58,4.309,197.548,1004.3
2011-08-04,0:30:59,4.44,198.6,1004.3
2011-08-04,0:31:00,4.582,197.558,1004.3
2011-08-04,0:31:01,4.763,192.383,1004.3
2011-08-04,0:31:02,4.922,199.153,1004.3
2011-08-04,0:31:03,5.039,199.56,1004.3
2011-08-04,0:31:04,5.1,194.554,1004.3
2011-08-04,0:31:05,5.183,197.042,1004.3
2011-08-04,0:31:06,5.275,197.723,1004.3
2011-08-04,0:31:07,5.373,198.053,1004.3
2011-08-04,0:31:08,5.419,201.401,1004.3
2011-08-04,0:31:09,5.439,200.406,1004.3
2011-08-04,0:31:10,5.562,207.36,1004.3
2011-08-04,0:31:11,5.619,206.109,1004.3
2011-08-04,0:31:12,5.67,209.67,1004.3
2011-08-04,0:31:13,5.656,210.505,1004.3
2011-08-04,0:31:14,5.664,214.761,1004.3
2011-08-04,0:31:15,5.678,213.597,1004.3
2011-08-04,0:31:16,5.76,215.112,1004.3
2011-08-04,0:31:17,5.857,218.201,1004.3
2011-08-04,0:31:18,5.807,219.133,1004.3
2011-08-04,0:31:19,5.789,219.436,1004.3
2011-08-04,0:31:20,5.835,221.979,1004.3
2011-08-04,0:31:21,5.811,222.533,1004.3
2011-08-04,0:31:22,5.798,223.878,1004.3
2011-08-04,0:31:23,5.796,220.204,1004.3
2011-08-04,0:31:24,5.779,222.305,1004.3
2011-08-04,0:31:25,5.757,220.622,1004.3
2011-08-04,0:31:26,5.732,223.65,1004.3
2011-08-04,0:31:27,5.681,221.67,1004.3
2011-08-04,0:31:28,5.61,222.135,1004.3
2011-08-04,0:31:29,5.391,222.686,1004.3
2011-08-04,0:31:30,5.31,222.865,1004.3
2011-08-04,0:31:31,5.322,221.838,1004.3
2011-08-04,0:31:32,5.296,222.138,1004.3
2011-08-04,0:31:33,5.276,218.574,1004.3
2011-08-04,0:31:34,5.285,223.01,1004.3
2011-08-04,0:31:35,5.29,221.157,1004.3
2011-08-04,0:31:36,5.31,220.794,1004.3
2011-08-04,0:31:37,5.428,221.391,1004.3
2011-08-04,0:31:38,5.49,220.621,1004.3
2011-08-04,0:31:39,5.481,221.203,1004.3
2011-08-04,0:31:40,5.39,216.994,1004.3
2011-08-04,0:31:41,5.309,217.359,1004.3
2011-08-04,0:31:42,5.278,218.125,1004.3
2011-08-04,0:31:43,5.295,215.043,1004.3
2011-08-04,0:31:44,5.379,216.594,1004.3
2011-08-04,0:31:45,5.49,213.977,1004.3
2011-08-04,0:31:46,5.549,211.705,1004.3
2011-08-04,0:31:47,5.554,204.577,1004.3
2011-08-04,0:31:48,5.446,203.463,1004.3
2011-08-04,0:31:49,5.358,201.132,1004.3
2011-08-04,0:31:50,5.323,200.758,1004.3
2011-08-04,0:31:51,5.275,195.661,1004.3
2011-08-04,0:31:52,5.198,196.851,1004.3
2011-08-04,0:31:53,5.184,192.909,1004.3
2011-08-04,0:31:54,5.184,189.707,1004.3
2011-08-04,0:31:55,5.115,183.757,1004.3
2011-08-04,0:31:56,4.921,181.161,1004.3
2011-08-04,0:31:57,4.743,176.95,1004.3
2011-08-04,0:31:58,4.667,178.276,1004.3
2011-08-04,0:31:59,4.551,177.407,1004.3
2011-08-04,0:32:00,4.499,176.399,1004.3
2011-08-04,0:32:01,4.384,171.388,1004.3
2011-08-04,0:32:02,4.435,168.626,1004.3
2011-08-04,0:32:03,4.537,168.2,1004.3
2011-08-04,0:32:04,4.617,167.469,1004.3
2011-08-04,0:32:05,4.632,164.535,1004.3
2011-08-04,0:32:06,4.6,166.1,1004.3
2011-08-04,0:32:07,4.556,164.051,1004.3
2011-08-04,0:32:08,4.466,158.887,1004.3
2011-08-04,0:32:09,4.392,158.197,1004.3
2011-08-04,0:32:10,4.272,158.305,1004.3
2011-08-04,0:32:11,4.102,154.445,1004.3
2011-08-04,0:32:12,3.921,155.097,1004.3
2011-08-04,0:32:13,3.916,152.232,1004.3
2011-08-04,0:32:14,4.035,153.07,1004.3
2011-08-04,0:32:15,4.212,151.462,1004.3
2011-08-04,0:32:16,4.237,150.383,1004.3
2011-08-04,0:32:17,4.29,149.505,1004.3
2011-08-04,0:32:18,4.357,150.284,1004.3
2011-08-04,0:32:19,4.354,150.45,1004.3
2011-08-04,0:32:20,4.352,148.585,1004.3
2011-08-04,0:32:21,4.31,143.845,1004.3
2011-08-04,0:32:22,4.176,148.592,1004.3
2011-08-04,0:32:23,4.065,144.51,1004.3
2011-08-04,0:32:24,4.066,141.78,1004.3
2011-08-04,0:32:25,4.098,143.762,1004.3
2011-08-04,0:32:26,4.071,141.462,1004.3
2011-08-04,0:32:27,4.042,140.699,1004.3
2011-08-04,0:32:28,4.145,141.849,1004.3
2011-08-04,0:32:29,4.181,139.317,1004.3
2011-08-04,0:32:30,4.299,140.347,1004.3
2011-08-04,0:32:31,4.32,137.464,1004.3
2011-08-04,0:32:32,4.25,136.348,1004.3
2011-08-04,0:32:33,4.204,137.398,1004.3
2011-08-04,0:32:34,4.182,136.201,1004.3
2011-08-04,0:32:35,4.232,137.825,1004.3
2011-08-04,0:32:36,4.323,138.281,1004.3
2011-08-04,0:32:37,4.307,138.093,1004.3
2011-08-04,0:32:38,4.407,137.653,1004.3
2011-08-04,0:32:39,4.477,136.406,1004.3
2011-08-04,0:32:40,4.547,138.352,1004.3
2011-08-04,0:32:41,4.548,140.488,1004.3
2011-08-04,0:32:42,4.435,144.626,1004.3
2011-08-04,0:32:43,4.508,146.257,1004.3
2011-08-04,0:32:44,4.687,147.306,1004.3
2011-08-04,0:32:45,4.776,151.04,1004.3
2011-08-04,0:32:46,4.809,152.7,1004.3
2011-08-04,0:32:47,4.797,153.557,1004.3
2011-08-04,0:32:48,4.907,157.59,1004.3
2011-08-04,0:32:49,4.953,159.227,1004.3
2011-08-04,0:32:50,4.99,162.827,1004.3
2011-08-04,0:32:51,4.972,165.407,1004.3
2011-08-04,0:32:52,4.964,164.728,1004.3
2011-08-04,0:32:53,4.864,167.89,1004.3
2011-08-04,0:32:54,4.796,167.553,1004.3
2011-08-04,0:32:55,4.702,167.604,1004.3
2011-08-04,0:32:56,4.709,170.9,1004.3
2011-08-04,0:32:57,4.755,172.1,1004.3
2011-08-04,0:32:58,4.793,172.598,1004.3
2011-08-04,0:32:59,4.684,172.389,1004.3
2011-08-04,0:33:00,4.648,173.988,1004.3
2011-08-04,0:33:01,4.701,172.252,1004.3
2011-08-04,0:33:02,4.654,173.644,1004.3
2011-08-04,0:33:03,4.653,173.504,1004.3
2011-08-04,0:33:04,4.623,173.872,1004.3
2011-08-04,0:33:05,4.526,175.275,1004.3
2011-08-04,0:33:06,4.413,173.522,1004.3
2011-08-04,0:33:07,4.411,173.134,1004.3
2011-08-04,0:33:08,4.572,172.836,1004.3
2011-08-04,0:33:09,4.607,168.946,1004.3
2011-08-04,0:33:10,4.551,169.748,1004.3
2011-08-04,0:33:11,4.554,167.607,1004.3
2011-08-04,0:33:12,4.556,170.877,1004.3
2011-08-04,0:33:13,4.51,170.088,1004.3
2011-08-04,0:33:14,4.53,171.438,1004.3
2011-08-04,0:33:15,4.523,167.693,1004.3
2011-08-04,0:33:16,4.588,168.697,1004.3
2011-08-04,0:33:17,4.709,169.934,1004.3
2011-08-04,0:33:18,4.747,170.978,1004.3
2011-08-04,0:33:19,4.646,166.358,1004.3
2011-08-04,0:33:20,4.578,170.748,1004.3
2011-08-04,0:33:21,4.592,169.072,1004.3
2011-08-04,0:33:22,4.648,174.449,1004.3
2011-08-04,0:33:23,4.656,173.134,1004.3
2011-08-04,0:33:24,4.728,177.217,1004.3
2011-08-04,0:33:25,4.75,172.308,1004.3
2011-08-04,0:33:26,4.817,173.833,1004.3
2011-08-04,0:33:27,4.962,175.236,1004.3
2011-08-04,0:33:28,5.013,175.119,1004.3
2011-08-04,0:33:29,5.13,177.163,1004.3
2011-08-04,0:33:30,5.185,181.611,1004.3
2011-08-04,0:33:31,5.16,180.261,1004.3
2011-08-04,0:33:32,5.168,181.094,1004.3
2011-08-04,0:33:33,5.099,180.856,1004.3
2011-08-04,0:33:34,5.064,182.504,1004.3
2011-08-04,0:33:35,5.036,183.57,1004.3
2011-08-04,0:33:36,5.052,183.455,1004.3
2011-08-04,0:33:37,4.941,182.729,1004.3
2011-08-04,0:33:38,4.843,184.493,1004.3
2011-08-04,0:33:39,4.839,183.895,1004.3
2011-08-04,0:33:40,4.82,185.685,1004.3
2011-08-04,0:33:41,4.79,183.065,1004.3
2011-08-04,0:33:42,4.757,188.815,1004.3
2011-08-04,0:33:43,4.772,186.025,1004.3
2011-08-04,0:33:44,4.856,188.276,1004.3
2011-08-04,0:33:45,4.901,184.94,1004.3
2011-08-04,0:33:46,4.988,186.393,1004.3
2011-08-04,0:33:47,4.943,185.494,1004.3
2011-08-04,0:33:48,4.901,189.013,1004.3
2011-08-04,0:33:49,4.928,188.548,1004.3
2011-08-04,0:33:50,4.938,187.82,1004.3
2011-08-04,0:33:51,5.011,189.054,1004.3
2011-08-04,0:33:52,5.028,188.074,1004.3
2011-08-04,0:33:53,5.041,189.855,1004.3
2011-08-04,0:33:54,5.023,189.633,1004.3
2011-08-04,0:33:55,5.019,189.921,1004.3
2011-08-04,0:33:56,5.035,191.321,1004.3
2011-08-04,0:33:57,5.066,188.401,1004.3
2011-08-04,0:33:58,5.063,187.69,1004.3
2011-08-04,0:33:59,5.009,186.637,1004.3
2011-08-04,0:34:00,4.967,189.276,1004.3
2011-08-04,0:34:01,4.879,187.463,1004.3
2011-08-04,0:34:02,4.788,186.801,1004.3
2011-08-04,0:34:03,4.873,188.015,1004.3
2011-08-04,0:34:04,4.886,183.112,1004.3
2011-08-04,0:34:05,4.837,184.962,1004.3
2011-08-04,0:34:06,4.782,183.223,1004.3
2011-08-04,0:34:07,4.792,181.274,1004.3
2011-08-04,0:34:08,4.8,182.647,1004.3
2011-08-04,0:34:09,4.876,181.316,1004.3
2011-08-04,0:34:10,4.97,184.649,1004.3
2011-08-04,0:34:11,5.042,176.982,1004.3
2011-08-04,0:34:12,5.076,182.185,1004.3
2011-08-04,0:34:13,5.051,179.339,1004.3
2011-08-04,0:34:14,4.998,176.649,1004.3
2011-08-04,0:34:15,4.877,177.466,1004.3
2011-08-04,0:34:16,4.797,177.402,1004.3
2011-08-04,0:34:17,4.855,177.827,1004.3
2011-08-04,0:34:18,4.899,177.52,1004.3
2011-08-04,0:34:19,4.903,178.221,1004.3
2011-08-04,0:34:20,4.806,176.626,1004.3
2011-08-04,0:34:21,4.768,172.801,1004.3
2011-08-04,0:34:22,4.799,174.315,1004.3
2011-08-04,0:34:23,4.71,172.061,1004.3
2011-08-04,0:34:24,4.608,169,1004.3
2011-08-04,0:34:25,4.536,167.331,1004.3
2011-08-04,0:34:26,4.543,164.791,1004.3
2011-08-04,0:34:27,4.624,164.844,1004.3
2011-08-04,0:34:28,4.774,162.035,1004.3
2011-08-04,0:34:29,4.957,156.944,1004.3
2011-08-04,0:34:30,4.991,155.176,1004.3
2011-08-04,0:34:31,4.912,153.009,1004.3
2011-08-04,0:34:32,4.815,153.332,1004.3
2011-08-04,0:34:33,4.749,151.116,1004.3
2011-08-04,0:34:34,4.762,149.871,1004.3
2011-08-04,0:34:35,4.788,150.388,1004.3
2011-08-04,0:34:36,4.726,143.555,1004.3
2011-08-04,0:34:37,4.607,140.967,1004.3
2011-08-04,0:34:38,4.521,137.387,1004.3
2011-08-04,0:34:39,4.436,136.523,1004.3
2011-08-04,0:34:40,4.444,132.346,1004.3
2011-08-04,0:34:41,4.377,130.57,1004.3
2011-08-04,0:34:42,4.248,128.374,1004.3
2011-08-04,0:34:43,4.241,127.234,1004.3
2011-08-04,0:34:44,4.247,124.138,1004.3
2011-08-04,0:34:45,4.373,124.642,1004.3
2011-08-04,0:34:46,4.507,122.608,1004.3
2011-08-04,0:34:47,4.554,121.219,1004.3
2011-08-04,0:34:48,4.421,122.148,1004.3
2011-08-04,0:34:49,4.206,118.682,1004.3
2011-08-04,0:34:50,3.938,120.64,1004.3
2011-08-04,0:34:51,3.76,121.416,1004.3
2011-08-04,0:34:52,3.597,121.514,1004.3
2011-08-04,0:34:53,3.524,121.366,1004.3
2011-08-04,0:34:54,3.536,119.016,1004.3
2011-08-04,0:34:55,3.443,122.558,1004.3
2011-08-04,0:34:56,3.304,122.054,1004.3
2011-08-04,0:34:57,3.126,124.791,1004.3
2011-08-04,0:34:58,3.104,124.53,1004.3
2011-08-04,0:34:59,3.17,128.037,1004.3
2011-08-04,0:35:00,3.165,127.188,1004.3
2011-08-04,0:35:01,3.237,131.57,1004.3
2011-08-04,0:35:02,3.321,134.428,1004.3
2011-08-04,0:35:03,3.576,138.648,1004.3
2011-08-04,0:35:04,3.95,137.316,1004.3
2011-08-04,0:35:05,4.137,139.6,1004.3
2011-08-04,0:35:06,4.249,139.902,1004.3
2011-08-04,0:35:07,4.36,143.695,1004.3
2011-08-04,0:35:08,4.46,144.624,1004.3
2011-08-04,0:35:09,4.584,144.027,1004.3
2011-08-04,0:35:10,4.584,148.703,1004.3
2011-08-04,0:35:11,4.572,148.492,1004.3
2011-08-04,0:35:12,4.566,151.515,1004.3
2011-08-04,0:35:13,4.493,152.452,1004.3
2011-08-04,0:35:14,4.53,151.391,1004.3
2011-08-04,0:35:15,4.554,151.701,1004.3
2011-08-04,0:35:16,4.589,153.539,1004.3
2011-08-04,0:35:17,4.633,158.855,1004.3
2011-08-04,0:35:18,4.691,158.268,1004.3
2011-08-04,0:35:19,4.782,160.941,1004.3
2011-08-04,0:35:20,4.772,162.696,1004.3
2011-08-04,0:35:21,4.795,167.163,1004.3
2011-08-04,0:35:22,4.837,166.243,1004.3
2011-08-04,0:35:23,4.815,163.887,1004.3
2011-08-04,0:35:24,4.845,169.264,1004.3
2011-08-04,0:35:25,4.923,169.077,1004.3
2011-08-04,0:35:26,5.039,169.684,1004.3
2011-08-04,0:35:27,5.133,169.851,1004.3
2011-08-04,0:35:28,5.207,171.635,1004.3
2011-08-04,0:35:29,5.266,170.707,1004.3
2011-08-04,0:35:30,5.199,171.243,1004.3
2011-08-04,0:35:31,5.191,171.439,1004.3
2011-08-04,0:35:32,5.132,169.275,1004.3
2011-08-04,0:35:33,5.045,172.812,1004.3
2011-08-04,0:35:34,4.964,172.037,1004.3
2011-08-04,0:35:35,4.918,171.476,1004.3
2011-08-04,0:35:36,4.863,171.761,1004.3
2011-08-04,0:35:37,4.844,172.108,1004.3
2011-08-04,0:35:38,4.839,173.853,1004.3
2011-08-04,0:35:39,4.864,170.211,1004.3
2011-08-04,0:35:40,4.88,172.919,1004.3
2011-08-04,0:35:41,4.882,172.026,1004.3
2011-08-04,0:35:42,4.836,172.303,1004.3
2011-08-04,0:35:43,4.695,171.459,1004.3
2011-08-04,0:35:44,4.63,173.101,1004.3
2011-08-04,0:35:45,4.705,171.12,1004.3
2011-08-04,0:35:46,4.708,172.633,1004.3
2011-08-04,0:35:47,4.72,173.627,1004.3
2011-08-04,0:35:48,4.755,175.985,1004.3
2011-08-04,0:35:49,4.758,172.983,1004.3
2011-08-04,0:35:50,4.825,176.684,1004.3
2011-08-04,0:35:51,4.793,177.477,1004.3
2011-08-04,0:35:52,4.722,177.808,1004.3
2011-08-04,0:35:53,4.756,179.392,1004.3
2011-08-04,0:35:54,4.798,178.175,1004.3
2011-08-04,0:35:55,4.767,180.496,1004.3
2011-08-04,0:35:56,4.673,179.229,1004.3
2011-08-04,0:35:57,4.678,180.04,1004.3
2011-08-04,0:35:58,4.802,181.533,1004.3
2011-08-04,0:35:59,4.935,181.3,1004.3
2011-08-04,0:36:00,4.963,182.058,1004.3
2011-08-04,0:36:01,4.845,181.466,1004.3
2011-08-04,0:36:02,4.737,182.865,1004.3
2011-08-04,0:36:03,4.603,182.001,1004.3
2011-08-04,0:36:04,4.587,182.424,1004.3
2011-08-04,0:36:05,4.629,184.363,1004.3
2011-08-04,0:36:06,4.656,180.527,1004.3
2011-08-04,0:36:07,4.644,183.08,1004.3
2011-08-04,0:36:08,4.618,180.53,1004.3
2011-08-04,0:36:09,4.665,180.165,1004.3
2011-08-04,0:36:10,4.701,179.866,1004.3
2011-08-04,0:36:11,4.733,178.933,1004.3
2011-08-04,0:36:12,4.731,180.066,1004.3
2011-08-04,0:36:13,4.64,177.146,1004.3
2011-08-04,0:36:14,4.63,173.624,1004.3
2011-08-04,0:36:15,4.57,170.902,1004.3
2011-08-04,0:36:16,4.466,170.733,1004.3
2011-08-04,0:36:17,4.445,170.604,1004.3
2011-08-04,0:36:18,4.46,169.851,1004.3
2011-08-04,0:36:19,4.473,166.641,1004.3
2011-08-04,0:36:20,4.49,168.855,1004.3
2011-08-04,0:36:21,4.442,167.403,1004.3
2011-08-04,0:36:22,4.352,167.129,1004.3
2011-08-04,0:36:23,4.307,163.466,1004.3
2011-08-04,0:36:24,4.403,163.04,1004.3
2011-08-04,0:36:25,4.507,160.693,1004.3
2011-08-04,0:36:26,4.5,159.077,1004.3
2011-08-04,0:36:27,4.546,161.196,1004.3
2011-08-04,0:36:28,4.603,159.121,1004.3
2011-08-04,0:36:29,4.59,155.529,1004.3
2011-08-04,0:36:30,4.564,157.906,1004.3
2011-08-04,0:36:31,4.473,154.316,1004.3
2011-08-04,0:36:32,4.482,154.675,1004.3
2011-08-04,0:36:33,4.476,151.195,1004.3
2011-08-04,0:36:34,4.33,153.545,1004.3
2011-08-04,0:36:35,4.246,150.612,1004.3
2011-08-04,0:36:36,4.227,151.082,1004.3
2011-08-04,0:36:37,4.294,152.874,1004.3
2011-08-04,0:36:38,4.338,150.013,1004.3
2011-08-04,0:36:39,4.278,148.766,1004.3
2011-08-04,0:36:40,4.267,150.679,1004.3
2011-08-04,0:36:41,4.367,150.298,1004.3
2011-08-04,0:36:42,4.425,148.639,1004.3
2011-08-04,0:36:43,4.455,148.292,1004.3
2011-08-04,0:36:44,4.485,147.361,1004.3
2011-08-04,0:36:45,4.523,148.051,1004.3
2011-08-04,0:36:46,4.541,149.082,1004.3
2011-08-04,0:36:47,4.523,149.797,1004.3
2011-08-04,0:36:48,4.464,148.048,1004.3
2011-08-04,0:36:49,4.361,145.752,1004.3
2011-08-04,0:36:50,4.357,147.99,1004.3
2011-08-04,0:36:51,4.44,146.743,1004.3
2011-08-04,0:36:52,4.488,148.464,1004.3
2011-08-04,0:36:53,4.576,145.98,1004.3
2011-08-04,0:36:54,4.727,147.523,1004.3
2011-08-04,0:36:55,4.751,148.969,1004.3
2011-08-04,0:36:56,4.744,151.944,1004.3
2011-08-04,0:36:57,4.81,150.338,1004.3
2011-08-04,0:36:58,4.884,154.465,1004.3
2011-08-04,0:36:59,4.903,154.991,1004.3
2011-08-04,0:37:00,4.825,153.067,1004.3
2011-08-04,0:37:01,4.817,155.328,1004.3
2011-08-04,0:37:02,4.816,155.54,1004.3
2011-08-04,0:37:03,4.785,157.538,1004.3
2011-08-04,0:37:04,4.775,159.02,1004.3
2011-08-04,0:37:05,4.683,159.026,1004.3
2011-08-04,0:37:06,4.801,159.699,1004.3
2011-08-04,0:37:07,4.911,160.778,1004.3
2011-08-04,0:37:08,4.864,160.969,1004.3
2011-08-04,0:37:09,4.817,164.552,1004.3
2011-08-04,0:37:10,4.894,162.731,1004.3
2011-08-04,0:37:11,4.959,162.503,1004.3
2011-08-04,0:37:12,4.895,163.526,1004.3
2011-08-04,0:37:13,4.809,163.362,1004.3
2011-08-04,0:37:14,4.693,164.125,1004.3
2011-08-04,0:37:15,4.502,162.325,1004.3
2011-08-04,0:37:16,4.383,161.319,1004.3
2011-08-04,0:37:17,4.351,162.789,1004.3
2011-08-04,0:37:18,4.315,163.244,1004.3
2011-08-04,0:37:19,4.41,163.462,1004.3
2011-08-04,0:37:20,4.526,164.937,1004.3
2011-08-04,0:37:21,4.6,166.341,1004.3
2011-08-04,0:37:22,4.653,164.355,1004.3
2011-08-04,0:37:23,4.71,164.685,1004.3
2011-08-04,0:37:24,4.777,165.119,1004.3
2011-08-04,0:37:25,4.756,165.696,1004.3
2011-08-04,0:37:26,4.809,166.007,1004.3
2011-08-04,0:37:27,4.819,165.236,1004.3
2011-08-04,0:37:28,4.9,168.124,1004.3
2011-08-04,0:37:29,5.015,168.691,1004.3
2011-08-04,0:37:30,4.991,170.019,1004.3
2011-08-04,0:37:31,5.083,170.026,1004.3
2011-08-04,0:37:32,5.233,169.181,1004.3
2011-08-04,0:37:33,5.233,168.692,1004.3
2011-08-04,0:37:34,5.168,170.963,1004.3
2011-08-04,0:37:35,5.04,169.541,1004.3
2011-08-04,0:37:36,4.93,168.486,1004.3
2011-08-04,0:37:37,4.878,169.813,1004.3
2011-08-04,0:37:38,4.679,169.023,1004.3
2011-08-04,0:37:39,4.493,167.343,1004.3
2011-08-04,0:37:40,4.526,167.655,1004.3
2011-08-04,0:37:41,4.544,166.586,1004.3
2011-08-04,0:37:42,4.507,167.1,1004.3
2011-08-04,0:37:43,4.39,163.513,1004.3
2011-08-04,0:37:44,4.236,161.025,1004.3
2011-08-04,0:37:45,4.103,162.425,1004.3
2011-08-04,0:37:46,4.134,160.902,1004.3
2011-08-04,0:37:47,4.188,160.844,1004.3
2011-08-04,0:37:48,4.168,160.313,1004.3
2011-08-04,0:37:49,4.199,155.497,1004.3
2011-08-04,0:37:50,4.283,155.099,1004.3
2011-08-04,0:37:51,4.364,155.516,1004.3
2011-08-04,0:37:52,4.349,154.061,1004.3
2011-08-04,0:37:53,4.394,152.957,1004.3
2011-08-04,0:37:54,4.407,153.657,1004.3
2011-08-04,0:37:55,4.371,153.705,1004.3
2011-08-04,0:37:56,4.309,151.652,1004.3
2011-08-04,0:37:57,4.281,150.708,1004.3
2011-08-04,0:37:58,4.332,153.397,1004.3
2011-08-04,0:37:59,4.352,154.726,1004.3
2011-08-04,0:38:00,4.378,154.314,1004.3
2011-08-04,0:38:01,4.436,154.131,1004.3
2011-08-04,0:38:02,4.436,156.479,1004.3
2011-08-04,0:38:03,4.488,156.579,1004.3
2011-08-04,0:38:04,4.588,158.58,1004.3
2011-08-04,0:38:05,4.658,159.599,1004.3
2011-08-04,0:38:06,4.714,159.676,1004.3
2011-08-04,0:38:07,4.718,162.845,1004.3
2011-08-04,0:38:08,4.778,163.268,1004.3
2011-08-04,0:38:09,4.913,164.947,1004.3
2011-08-04,0:38:10,4.993,164.117,1004.3
2011-08-04,0:38:11,4.964,165.781,1004.3
2011-08-04,0:38:12,4.848,166.933,1004.3
2011-08-04,0:38:13,4.823,167.879,1004.3
2011-08-04,0:38:14,4.774,164.938,1004.3
2011-08-04,0:38:15,4.71,167.17,1004.3
2011-08-04,0:38:16,4.758,167.12,1004.3
2011-08-04,0:38:17,4.832,165.771,1004.3
2011-08-04,0:38:18,4.922,166.638,1004.3
2011-08-04,0:38:19,4.918,166.877,1004.3
2011-08-04,0:38:20,4.838,164.545,1004.3
2011-08-04,0:38:21,4.71,162.093,1004.3
2011-08-04,0:38:22,4.599,161.644,1004.3
2011-08-04,0:38:23,4.447,157.337,1004.3
2011-08-04,0:38:24,4.285,157.892,1004.3
2011-08-04,0:38:25,4.15,157.466,1004.3
2011-08-04,0:38:26,3.979,154.56,1004.3
2011-08-04,0:38:27,3.759,153.363,1004.3
2011-08-04,0:38:28,3.61,153.039,1004.3
2011-08-04,0:38:29,3.529,149.504,1004.3
2011-08-04,0:38:30,3.495,152.158,1004.3
2011-08-04,0:38:31,3.421,151.317,1004.3
2011-08-04,0:38:32,3.433,151.27,1004.3
2011-08-04,0:38:33,3.538,152.823,1004.3
2011-08-04,0:38:34,3.641,149.473,1004.3
2011-08-04,0:38:35,3.683,148.516,1004.3
2011-08-04,0:38:36,3.798,148.893,1004.3
2011-08-04,0:38:37,3.851,150.265,1004.3
2011-08-04,0:38:38,3.944,151.712,1004.3
2011-08-04,0:38:39,4.081,153.874,1004.3
2011-08-04,0:38:40,4.311,153.089,1004.3
2011-08-04,0:38:41,4.504,150.672,1004.3
2011-08-04,0:38:42,4.653,154.231,1004.3
2011-08-04,0:38:43,4.748,154.59,1004.3
2011-08-04,0:38:44,4.808,157.531,1004.3
2011-08-04,0:38:45,4.838,155.859,1004.3
2011-08-04,0:38:46,4.759,156.688,1004.3
2011-08-04,0:38:47,4.731,160.316,1004.3
2011-08-04,0:38:48,4.818,160.407,1004.3
2011-08-04,0:38:49,4.866,161.302,1004.3
2011-08-04,0:38:50,4.951,162.513,1004.3
2011-08-04,0:38:51,5.052,166.778,1004.3
2011-08-04,0:38:52,5.064,165.579,1004.3
2011-08-04,0:38:53,5.065,167.474,1004.3
2011-08-04,0:38:54,5.095,169.168,1004.3
2011-08-04,0:38:55,5.083,174.023,1004.3
2011-08-04,0:38:56,4.987,172.875,1004.3
2011-08-04,0:38:57,4.946,177.332,1004.3
2011-08-04,0:38:58,5.08,178.491,1004.3
2011-08-04,0:38:59,5.174,179.122,1004.3
2011-08-04,0:39:00,5.233,182.622,1004.3
2011-08-04,0:39:01,5.242,186.102,1004.3
2011-08-04,0:39:02,5.221,188.448,1004.3
2011-08-04,0:39:03,5.142,188.613,1004.3
2011-08-04,0:39:04,5.039,193.936,1004.3
2011-08-04,0:39:05,5.056,196.239,1004.3
2011-08-04,0:39:06,5.072,197.905,1004.3
2011-08-04,0:39:07,5.039,197.955,1004.3
2011-08-04,0:39:08,5.024,202.847,1004.3
2011-08-04,0:39:09,5.047,202.523,1004.3
2011-08-04,0:39:10,5.063,205.733,1004.3
2011-08-04,0:39:11,5.049,206.21,1004.3
2011-08-04,0:39:12,5.166,206.115,1004.3
2011-08-04,0:39:13,5.256,204.8,1004.3
2011-08-04,0:39:14,5.319,209.204,1004.3
2011-08-04,0:39:15,5.373,207.237,1004.3
2011-08-04,0:39:16,5.436,209.604,1004.3
2011-08-04,0:39:17,5.417,209.842,1004.3
